,year_month,cargo,lag_1,lag_3,lag_6,lag_12,roll_mean_3,roll_mean_6,roll_mean_12,roll_std_6,exp_mean,exp_std,exp_min,exp_max
237,2019-10-01,33358021.0,29493490.0,30481197.0,30894841.0,34778815.0,30379400.333333332,30356377.333333332,31719450.416666668,1318474.1333971766,25730289.333333332,6354400.761700105,378.0,38659072.0
238,2019-11-01,34474209.0,33358021.0,31163514.0,31897300.0,36968438.0,31338341.666666668,30766907.333333332,31601050.916666668,1811109.19041934,25762338.62605042,6360227.937057128,378.0,38659072.0
239,2019-12-01,33737563.0,34474209.0,29493490.0,28207922.0,37157293.0,32441906.666666668,31196392.166666668,31393198.5,2356274.060144204,25798789.966527198,6371820.01311955,378.0,38659072.0
240,2020-01-01,27358321.0,33737563.0,33358021.0,30481197.0,27770889.0,33856597.666666664,32117999.0,31108221.0,2009506.2860408751,25831868.1875,6379092.091631744,378.0,38659072.0
241,2020-02-01,28627712.0,27358321.0,34474209.0,31163514.0,30660506.0,31856697.666666668,31597519.666666668,31073840.333333332,2776350.08693452,25838202.01659751,6366547.793358563,378.0,38659072.0
242,2020-03-01,25378194.0,28627712.0,33737563.0,29493490.0,31159200.0,29907865.333333332,31174886.0,30904440.833333332,3036454.524184398,25849728.917355374,6355855.471530526,378.0,38659072.0
243,2020-04-01,8055063.0,25378194.0,27358321.0,33358021.0,30894841.0,27121409.0,30489003.333333332,30422690.333333332,3848433.8587702196,25847788.444444444,6342782.074290215,378.0,38659072.0
244,2020-05-01,11407735.0,8055063.0,28627712.0,34474209.0,31897300.0,20686989.666666668,26271843.666666668,28519375.5,9616610.820965998,25774867.43852459,6431390.882551584,378.0,38659072.0
245,2020-06-01,10378580.0,11407735.0,25378194.0,33737563.0,28207922.0,14946997.333333334,22427431.333333332,26811911.75,10270169.528011674,25716226.08163265,6483500.381680725,378.0,38659072.0
246,2020-07-01,16619363.0,10378580.0,8055063.0,27358321.0,30481197.0,9947126.0,18534267.5,25326133.25,9525726.25060036,25653877.926829267,6543735.670903738,378.0,38659072.0
247,2020-09-01,23545974.0,16619363.0,11407735.0,28627712.0,31163514.0,12801892.666666666,16744441.166666666,24170980.416666668,8488573.169375194,25617300.94331984,6555674.248800456,378.0,38659072.0
248,2020-10-01,26939919.0,23545974.0,10378580.0,25378194.0,29493490.0,16847972.333333332,15897484.833333334,23536185.416666668,7225290.101584885,25608948.81854839,6543712.205864621,378.0,38659072.0
249,2020-11-01,24866741.0,26939919.0,16619363.0,8055063.0,33358021.0,22368418.666666668,16157772.333333334,23323387.833333332,7650739.752293434,25614294.080321286,6531050.5926453,378.0,38659072.0
250,2020-12-01,24865542.0,24866741.0,23545974.0,11407735.0,34474209.0,25117544.666666668,18959718.666666668,22615781.166666668,7152005.466354561,25611303.868,6518094.313826749,378.0,38659072.0
251,2021-01-01,19805639.0,24865542.0,26939919.0,10378580.0,33737563.0,25557400.666666668,21202686.5,21815058.916666668,6378350.487211605,25608332.70517928,6505215.373063382,378.0,38659072.0
252,2021-02-01,22187185.0,19805639.0,24866741.0,16619363.0,27358321.0,23179307.333333332,22773863.0,20654065.25,3831335.5717703016,25585306.14285714,6502526.141251649,378.0,38659072.0
253,2021-03-01,25042033.0,22187185.0,24865542.0,23545974.0,28627712.0,22286122.0,23701833.333333332,20223137.25,2477708.962165056,25571874.833992094,6493127.009384563,378.0,38659072.0
254,2021-04-01,22148226.0,25042033.0,19805639.0,26939919.0,25378194.0,22344952.333333332,23951176.5,19924330.666666668,2533535.8466827045,25569788.842519686,6480367.314359968,378.0,38659072.0
255,2021-05-01,24721351.0,22148226.0,22187185.0,24866741.0,8055063.0,23125814.666666668,23152561.0,19655166.666666668,2125339.8742429,25556370.949019607,6471146.375811354,378.0,38659072.0
256,2021-06-01,28638411.0,24721351.0,25042033.0,24865542.0,11407735.0,23970536.666666668,23128329.333333332,21044024.0,2102594.2953845127,25553109.15234375,6458656.246635749,378.0,38659072.0
257,2021-07-01,22961804.0,28638411.0,22148226.0,19805639.0,10378580.0,25169329.333333332,23757140.833333332,22479913.666666668,3068393.148337829,25565114.217898834,6448901.729065539,378.0,38659072.0
258,2021-08-01,26228569.0,22961804.0,24721351.0,22187185.0,16619363.0,25440522.0,24283168.333333332,23528515.666666668,2467109.5200219597,25555023.868217055,6438383.2995707365,378.0,38659072.0
259,2021-09-01,27999000.0,26228569.0,28638411.0,25042033.0,23545974.0,25942928.0,24956732.333333332,24329282.833333332,2328194.741278942,25557624.42857143,6426029.988953227,378.0,38659072.0
260,2021-10-01,29048133.0,27999000.0,22961804.0,22148226.0,26939919.0,25729791.0,25449560.166666668,24700368.333333332,2641715.1428061984,25567014.334615383,6415399.43789829,378.0,38659072.0
261,2021-11-01,30769968.0,29048133.0,26228569.0,24721351.0,24866741.0,27758567.333333332,26599544.666666668,24876052.833333332,2408710.3409924507,25580351.95402299,6406674.822703126,378.0,38659072.0
262,2021-12-01,30427351.0,30769968.0,27999000.0,28638411.0,24865542.0,29272367.0,27607647.5,25367988.416666668,2712070.018575315,25600159.648854963,6402422.528274951,378.0,38659072.0
263,2022-01-01,22456777.0,30427351.0,29048133.0,22961804.0,19805639.0,30081817.333333332,27905804.166666668,25831472.5,2937055.9741342603,25618513.988593157,6397121.218783837,378.0,38659072.0
264,2022-02-01,24754472.0,22456777.0,30769968.0,26228569.0,22187185.0,27884698.666666668,27821633.0,26052400.666666668,3109268.0707610906,25606537.71212121,6387912.362871506,378.0,38659072.0
265,2022-03-01,27768826.0,24754472.0,30427351.0,27999000.0,25042033.0,25879533.333333332,27575950.166666668,26266341.25,3311954.19785748,25603322.369811323,6376017.411936245,378.0,38659072.0
266,2022-04-01,25496869.0,27768826.0,22456777.0,29048133.0,22148226.0,24993358.333333332,27537587.833333332,26493574.0,3307403.9051019135,25611463.360902257,6365360.757974409,378.0,38659072.0
267,2022-05-01,27779638.0,25496869.0,24754472.0,30769968.0,24721351.0,26006722.333333332,26945710.5,26772627.583333332,3300771.9384203423,25611034.168539327,6353388.398304248,378.0,38659072.0
268,2022-06-01,28204342.0,27779638.0,27768826.0,30427351.0,28638411.0,27015111.0,26447322.166666668,27027484.833333332,2794838.8508624076,25619125.973880596,6342862.937705356,378.0,38659072.0
269,2022-07-01,27337296.0,28204342.0,25496869.0,22456777.0,22961804.0,27160283.0,26076820.666666668,26991312.416666668,2257364.924995434,25628736.44237918,6332980.050151212,378.0,38659072.0
270,2022-08-01,27202134.0,27337296.0,27779638.0,24754472.0,26228569.0,27773758.666666668,26890240.5,27355936.75,1413693.9547728114,25635064.44074074,6322052.892487216,378.0,38659072.0
271,2022-09-01,26421147.0,27202134.0,28204342.0,27768826.0,27999000.0,27581257.333333332,27298184.166666668,27437067.166666668,951831.4186362093,25640846.985239852,6311052.486603197,378.0,38659072.0
272,2022-10-01,28699079.0,26421147.0,27337296.0,25496869.0,29048133.0,26986859.0,27073571.0,27305579.416666668,977230.7052182062,25643715.73529412,6299575.38883201,378.0,38659072.0
273,2022-11-01,30419788.0,28699079.0,27202134.0,27779638.0,30769968.0,27440786.666666668,27607272.666666668,27276491.583333332,802765.4082419676,25654907.542124543,6290703.113818944,378.0,38659072.0
274,2022-12-01,30480030.0,30419788.0,26421147.0,28204342.0,30427351.0,28513338.0,28047297.666666668,27247309.916666668,1410032.7791721213,25672297.61678832,6285765.780571737,378.0,38659072.0
275,2023-01-01,24921484.0,30480030.0,28699079.0,27337296.0,22456777.0,29866299.0,28426579.0,27251699.833333332,1730396.4803374857,25689780.28,6280979.479866737,378.0,38659072.0
276,2023-02-01,24660328.0,24921484.0,30419788.0,27202134.0,24754472.0,28607100.666666668,28023943.666666668,27457092.083333332,2240438.445075752,25686996.597826086,6269719.676071976,378.0,38659072.0
277,2023-03-01,29260203.0,24660328.0,30480030.0,26421147.0,27768826.0,26687280.666666668,27600309.333333332,27449246.75,2632852.637935266,25683290.21299639,6258655.186071042,378.0,38659072.0
278,2023-04-01,27201233.0,29260203.0,24921484.0,28699079.0,25496869.0,26280671.666666668,28073485.333333332,27573528.166666668,2633667.218152106,25696156.805755395,6251030.052341218,378.0,38659072.0
279,2023-05-01,28670083.0,27201233.0,24660328.0,30419788.0,27779638.0,27040588.0,27823844.333333332,27715558.5,2633497.598396146,25701551.34408602,6240427.629373301,378.0,38659072.0
280,2023-06-01,27697521.0,28670083.0,29260203.0,30480030.0,28204342.0,28377173.0,27532226.833333332,27789762.25,2372488.1355407853,25712153.242857143,6231759.675261463,378.0,38659072.0
281,2023-07-01,28879104.0,27697521.0,27201233.0,24921484.0,27337296.0,27856279.0,27068475.333333332,27747527.166666668,1907400.6236771364,25719218.608540926,6221748.9649477145,378.0,38659072.0
282,2023-08-01,30501338.0,28879104.0,28670083.0,24660328.0,27202134.0,28415569.333333332,27728078.666666668,27876011.166666668,1688148.7336783682,25730423.875886526,6213518.24381788,378.0,38659072.0
283,2023-09-01,29092303.0,30501338.0,27697521.0,29260203.0,26421147.0,29025987.666666668,28701580.333333332,28150944.833333332,1169860.7560020997,25747282.22968198,6208971.863400239,378.0,38659072.0
284,2023-10-01,29661119.0,29092303.0,28879104.0,27201233.0,28699079.0,29490915.0,28673597.0,28373541.166666668,1155748.8878675767,25759060.471830986,6201169.750825074,378.0,38659072.0
285,2023-11-01,32091448.0,29661119.0,30501338.0,28670083.0,30419788.0,29751586.666666668,29083578.0,28453711.166666668,946320.7583961748,25772751.90526316,6194556.308728909,378.0,38659072.0
286,2023-12-01,32445480.0,32091448.0,29092303.0,27697521.0,30480030.0,30281623.333333332,29653805.5,28593016.166666668,1510163.0574341863,25794845.248251747,6194956.701498096,378.0,38659072.0
287,2024-01-01,27266049.0,32445480.0,29661119.0,28879104.0,24921484.0,31399349.0,30445132.0,28756803.666666668,1523953.673284793,25818018.19163763,6196564.87847698,378.0,38659072.0
288,2024-02-01,28636377.0,27266049.0,32091448.0,30501338.0,24660328.0,30600992.333333332,30176289.5,28952184.083333332,1940754.5582509225,25823046.076388888,6186348.512511261,378.0,38659072.0
289,2024-03-01,33033034.0,28636377.0,32445480.0,29092303.0,29260203.0,29449302.0,29865462.666666668,29283521.5,2025765.7976796136,25832780.78546713,6177815.939261552,378.0,38659072.0
290,2024-04-01,31862039.0,33033034.0,27266049.0,29661119.0,27201233.0,29645153.333333332,30522251.166666668,29597924.083333332,2339493.1423042854,25857609.244827587,6181595.322589869,378.0,38659072.0
291,2024-05-01,33741629.0,31862039.0,28636377.0,32091448.0,28670083.0,31177150.0,30889071.166666668,29986324.583333332,2349990.7306167735,25878243.02405498,6180958.572637422,378.0,38659072.0
292,2024-06-01,31920963.0,33741629.0,33033034.0,32445480.0,27697521.0,32878900.666666668,31164101.333333332,30408953.416666668,2601915.016200113,25905172.42808219,6187464.67432455,378.0,38659072.0
293,2024-07-01,32259885.0,31920963.0,31862039.0,27266049.0,28879104.0,32508210.333333332,31076681.833333332,30760906.916666668,2558705.29912445,25925704.136518773,6186850.693394311,378.0,38659072.0
294,2024-08-01,33720432.0,32259885.0,33741629.0,28636377.0,30501338.0,32640825.666666668,31908987.833333332,31042638.666666668,1758266.8464231144,25947248.969387755,6187321.854443933,378.0,38659072.0
295,2024-09-01,31691523.0,33720432.0,31920963.0,33033034.0,29092303.0,32633760.0,32756330.333333332,31310896.5,862661.4567506345,25973598.74237288,6193347.981276019,378.0,38659072.0
296,2024-10-01,34437705.0,31691523.0,32259885.0,31862039.0,29661119.0,32557280.0,32532745.166666668,31527498.166666668,946385.9384277863,25992916.054054055,6191767.802313379,378.0,38659072.0
297,2024-11-01,33015926.0,34437705.0,33720432.0,33741629.0,32091448.0,33283220.0,32962022.833333332,31925547.0,1144690.441672776,26021349.686868686,6200692.244771693,378.0,38659072.0
298,2024-12-01,33709408.0,33015926.0,31691523.0,31920963.0,32445480.0,33048384.666666668,32841072.333333332,32002586.833333332,1082490.3391583327,26044821.419463087,6203491.164365575,378.0,38659072.0
299,2025-01-01,30556192.0,33709408.0,34437705.0,32259885.0,27266049.0,33721013.0,33139146.5,32107914.166666668,1023058.4600666466,26070455.488294315,6208916.054104196,378.0,38659072.0
300,2025-02-01,33801327.0,30556192.0,33015926.0,33720432.0,28636377.0,32427175.333333332,32855197.666666668,32382092.75,1459317.2778768574,26085407.94333333,6203932.578523029,378.0,38659072.0
301,2025-03-01,34906315.0,33801327.0,33709408.0,31691523.0,33033034.0,32688975.666666668,32868680.166666668,32812505.25,1469249.7530731189,26111042.22591362,6209531.025517286,378.0,38659072.0
302,2025-04-01,32098102.0,34906315.0,30556192.0,34437705.0,31862039.0,33087944.666666668,33404478.833333332,32968612.0,1538651.9838023768,26140165.645695366,6219833.068074336,378.0,38659072.0
303,2025-05-01,35851951.0,32098102.0,33801327.0,33015926.0,33741629.0,33601914.666666664,33014545.0,32988283.916666668,1520790.806732618,26159828.801980197,6218952.871648815,378.0,38659072.0
304,2025-06-01,31944004.0,35851951.0,34906315.0,33709408.0,31920963.0,34285456.0,33487215.833333332,33164144.083333332,1911773.4170545908,26191710.782894738,6233517.2554242825,378.0,38659072.0
305,2025-07-01,34915742.0,31944004.0,32098102.0,30556192.0,32259885.0,33298019.0,33192981.833333332,33166064.166666668,2004349.2467062229,26210570.76065574,6231966.566083027,378.0,38659072.0
306,2025-08-01,34949665.0,34915742.0,35851951.0,33801327.0,33720432.0,34237232.333333336,33919573.5,33387385.583333332,1608397.2631241002,26239019.03267974,6241611.859017887,378.0,38659072.0
307,2025-09-01,34748927.0,34949665.0,31944004.0,34906315.0,31691523.0,33936470.333333336,34110963.166666664,33489821.666666668,1659037.9752552237,26267392.472312704,6251204.426370388,378.0,38659072.0
308,2025-10-01,36333445.0,34748927.0,34915742.0,32098102.0,34437705.0,34871444.666666664,34084731.833333336,33744605.333333336,1645133.4191158335,26294929.92207792,6259698.726991039,378.0,38659072.0
309,2025-11-01,38950174.0,36333445.0,34949665.0,35851951.0,33015926.0,35344012.333333336,34790622.333333336,33902583.666666664,1526606.9734392716,26327417.025889967,6275566.126882377,378.0,38659072.0
310,2025-12-01,34188162.0,38950174.0,34748927.0,31944004.0,33709408.0,36677515.333333336,35306992.833333336,34397104.333333336,2290339.050277334,26368135.596774194,6306287.230704132,378.0,38950174.0
311,2026-01-01,286.0,34188162.0,36333445.0,34915742.0,30556192.0,36490593.666666664,35681019.166666664,34437000.5,1751055.6346648897,26393280.376205787,6311703.695842828,378.0,38950174.0
